fold,slice_file_name,class_name
1.강제추행(성범죄),1.강제추행(성범죄)_123854_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_39092_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_135315_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_19065_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_105837_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_138137_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_112898_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_106427_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_26761_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_125106_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_107204_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_117307_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_146334_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_106785_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147905_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_122916_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_137759_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_126888_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_22956_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_134276_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_26301_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_26612_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_145565_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_118405_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_134862_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_127433_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_120110_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_148213_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_117055_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_26247_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_128531_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_118212_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_126805_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_125144_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_108369_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_123896_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_118484_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_134311_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_134937_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131082_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_110003_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_652570_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_144841_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_120201_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_109883_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_35918_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_123123_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_118140_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_127653_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_37240_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_110274_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18204_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_652530_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18112_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_114701_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_142599_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131092_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_27751_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_34331_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_124695_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_108897_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_40598_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_122702_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_24564_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_39883_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_141053_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_106968_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_106234_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_652671_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_148052_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_26746_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_122491_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18082_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_146869_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18003_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_119098_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_142700_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_110465_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_118272_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147499_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18167_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147934_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_113072_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_19872_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_140851_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_132482_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18179_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_139773_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18163_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_22400_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_127149_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131967_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_116257_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130939_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130057_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147977_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_148058_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_31648_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_129068_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147862_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130845_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_134048_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_17979_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_125094_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_122246_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131000_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_125089_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_129453_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_121285_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_28018_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18198_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_117080_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_107233_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_132558_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_128821_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131117_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18189_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18184_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131043_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_17976_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18081_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_119938_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18197_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_131084_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147835_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_138141_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18107_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_138164_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_36182_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_17967_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130905_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_129905_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_125164_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_110582_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_105083_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_106056_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147848_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_135648_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_143507_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_34110_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_140001_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_135314_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_148029_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18054_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_118521_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130992_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_30795_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_134808_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_147999_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_30613_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130927_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_23986_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18111_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_105137_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_116390_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_138291_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_116002_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_132263_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18012_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_38804_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_142725_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18086_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18102_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130874_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18068_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_132055_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_124522_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_36707_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_133085_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_142715_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_138902_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_143667_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_141018_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_136684_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_125150_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_107349_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_40169_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_33309_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_28178_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_113460_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_144664_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_111183_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_114909_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130838_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_119196_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_137769_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_31509_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18966_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_133164_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_121787_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_107075_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130898_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_26455_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_17971_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130989_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18159_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18185_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_132776_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_130619_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_113530_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_18983_label.wav,강제추행(성범죄)
1.강제추행(성범죄),1.강제추행(성범죄)_111465_label.wav,강제추행(성범죄)
